4.4239866878e+0 1.9882675623e+4 2.2500000000e+2 8.4000000000e+3
1.4378685953e+1 1.6093481905e+4 2.0300000000e+2 7.9245615764e+3
1.9435392643e+1 1.5268331889e+4 2.2500000000e+2 8.4000000000e+3
2.4275111113e+1 1.6484849719e+4 1.9700000000e+2 7.1164771574e+3
4.4176160774e+1 1.5753504405e+4 2.0300000000e+2 7.0467290640e+3
4.9579349730e+1 1.6227699379e+4 2.2500000000e+2 8.4000000000e+3
5.3692406068e+1 1.7979910270e+4 2.0400000000e+2 7.0975882353e+3
5.4715603592e+1 1.8640978835e+4 1.3000000000e+2 4.0518538462e+3
5.9049864983e+1 1.9139649305e+4 2.2500000000e+2 8.4000000000e+3
6.4478087141e+1 1.8145827757e+4 2.2500000000e+2 8.4000000000e+3
6.9675321121e+1 1.7423412130e+4 2.2500000000e+2 8.4000000000e+3
7.4410578748e+1 1.7962463162e+4 2.2500000000e+2 8.4000000000e+3
7.7297930959e+1 2.1621791645e+4 2.2500000000e+2 8.4000000000e+3
8.4112082178e+1 2.1952351126e+4 2.2500000000e+2 8.4000000000e+3
2.0376386491e+0 2.2240854399e+4 0.0000000000e+0 0.0000000000e+0
