-2.2689701191e+1 2.7676915018e+4 2.1000000000e+2 7.3411904762e+3
-1.7437470025e+1 2.6674846892e+4 2.1000000000e+2 7.3411904762e+3
-1.4088141460e+1 2.5874338430e+4 2.1000000000e+2 7.3411904762e+3
-7.0430020643e+0 2.4439045093e+4 2.1000000000e+2 7.3411904762e+3
-4.7028718435e+0 2.3992547333e+4 2.2100000000e+2 8.1400000000e+3
2.6921634359e+0 2.2507309458e+4 2.0300000000e+2 6.9021280788e+3
4.4789081886e+0 2.2092143175e+4 2.2000000000e+2 8.0300000000e+3
9.9071303459e+0 2.0998263477e+4 2.2000000000e+2 8.0300000000e+3
1.5046617282e+1 2.0654547198e+4 2.2100000000e+2 8.1400000000e+3
1.7298752007e+1 1.8494696539e+4 2.2000000000e+2 8.0300000000e+3
1.8943167838e+1 1.7905001369e+4 2.1000000000e+2 7.3411904762e+3
2.1918515545e+1 1.8076847699e+4 2.2000000000e+2 8.0300000000e+3
2.4459385491e+1 1.7138211861e+4 2.2000000000e+2 8.0300000000e+3
2.6796765853e+1 1.6299474095e+4 2.1000000000e+2 7.3411904762e+3
2.9387970179e+1 1.6531881494e+4 2.0700000000e+2 7.1883285024e+3
3.5112365921e+1 1.5210290425e+4 2.1400000000e+2 7.5788457944e+3
3.6558766186e+1 1.4521983260e+4 2.1000000000e+2 7.3411904762e+3
3.8645909356e+1 1.3418063782e+4 2.0100000000e+2 7.4885572139e+3
4.4093380528e+1 1.3160799463e+4 2.2000000000e+2 8.0300000000e+3
5.0819536251e+1 1.2421732890e+4 2.1000000000e+2 7.3411904762e+3
5.3910378047e+1 1.1829540843e+4 2.2000000000e+2 8.0300000000e+3
5.6739983214e+1 1.1724878637e+4 2.2100000000e+2 8.1400000000e+3
5.8587888629e+1 1.1116067218e+4 2.2100000000e+2 8.1400000000e+3
6.0955517443e+1 1.1243807966e+4 2.2000000000e+2 8.0300000000e+3
6.2599933274e+1 1.2018403529e+4 2.1000000000e+2 7.3411904762e+3
6.5602779573e+1 1.1481477001e+4 2.1000000000e+2 7.3411904762e+3
6.8259143608e+1 1.1222077133e+4 2.1000000000e+2 7.3411904762e+3
7.3197890819e+1 1.0989777731e+4 2.2000000000e+2 8.0300000000e+3
7.6404226703e+1 1.1614118983e+4 2.1000000000e+2 7.3411904762e+3
8.0185283170e+1 1.2367033804e+4 2.2100000000e+2 8.1400000000e+3
8.4719801072e+1 1.3610692719e+4 2.1000000000e+2 7.3411904762e+3
8.5959987593e+1 1.4791340983e+4 2.0000000000e+2 6.6500000000e+3
9.1126973122e+1 1.4121992424e+4 2.1000000000e+2 7.3411904762e+3
9.3321360802e+1 1.5201097806e+4 2.1000000000e+2 7.3411904762e+3
9.5712195745e+1 1.5655157877e+4 2.0500000000e+2 7.1060975610e+3
9.7825630252e+1 1.5810329134e+4 2.1000000000e+2 7.3411904762e+3
4.1083117177e+1 1.3853063313e+4 0.0000000000e+0 0.0000000000e+0
