8.3370111709e+0 1.4973519407e+4 3.2700000000e+2 1.7821345566e+4
1.2073633940e+1 1.3004488893e+4 3.2100000000e+2 1.6565968847e+4
1.3945505501e+1 1.5010254516e+4 3.3900000000e+2 2.2049604720e+4
1.5799098265e+1 1.1896369905e+4 3.5900000000e+2 2.6338250696e+4
1.6704010543e+1 1.4088530150e+4 6.2800000000e+2 8.0163894904e+4
2.4212417000e+1 1.4957613469e+4 3.1800000000e+2 1.6323389937e+4
2.6076302730e+1 1.3600504590e+4 3.5200000000e+2 2.4482863636e+4
3.0739062708e+1 1.4747826855e+4 3.6800000000e+2 5.0747538043e+4
3.3544974068e+1 1.3890387979e+4 3.5900000000e+2 3.8315409471e+4
3.6339647060e+1 1.6766466996e+4 3.5100000000e+2 2.7002757835e+4
3.9129526614e+1 1.4210797433e+4 3.3800000000e+2 2.1226855030e+4
4.1932868773e+1 1.4000216769e+4 3.2900000000e+2 1.8649647416e+4
4.3801218183e+1 1.4811805253e+4 3.3700000000e+2 2.0640035608e+4
5.0335284656e+1 1.9141358851e+4 3.9800000000e+2 5.3072193467e+4
5.3128627436e+1 1.7017474626e+4 3.2000000000e+2 1.6582009375e+4
5.5934623217e+1 1.8959857649e+4 4.1000000000e+2 1.2499188537e+5
6.1532987885e+1 2.5737275400e+4 4.5800000000e+2 1.4029519869e+5
6.4336927699e+1 2.0900040846e+4 3.7800000000e+2 6.2716933862e+4
1.8602387116e+1 1.3961591380e+4 0.0000000000e+0 0.0000000000e+0
6.7113436196e+1 2.5462200745e+4 0.0000000000e+0 0.0000000000e+0
