7.6701331958e+0 3.6042248510e+4 2.0600000000e+2 6.8662378641e+3
1.0113698131e+1 2.7796168960e+4 2.0100000000e+2 6.5178606965e+3
1.1469388617e+1 3.7864345253e+4 1.8700000000e+2 6.4144919786e+3
1.4338515177e+1 3.5138615239e+4 2.0600000000e+2 6.8662378641e+3
1.7659233556e+1 3.5085561986e+4 1.9800000000e+2 6.3379040404e+3
2.0206519840e+1 3.8464033309e+4 1.9800000000e+2 6.3256414141e+3
2.4099169455e+1 3.5560031474e+4 9.1000000000e+1 2.4302857143e+3
2.5068186777e+1 3.5322230359e+4 1.8800000000e+2 5.7643723404e+3
2.6712707545e+1 3.6476603122e+4 1.4100000000e+2 3.8099432624e+3
2.7135123867e+1 3.5358292325e+4 9.3000000000e+1 2.0411182796e+3
2.8032940404e+1 3.5569561403e+4 1.0700000000e+2 2.6449345794e+3
2.9862691411e+1 3.5299510747e+4 1.9700000000e+2 6.3350862944e+3
3.1846157542e+1 3.5343623487e+4 1.0400000000e+2 2.4764615385e+3
3.3830522110e+1 3.5430629825e+4 8.6000000000e+1 1.8323837209e+3
3.3814406656e+1 3.1844176434e+4 9.6000000000e+1 1.8448000000e+4
3.5067948670e+1 3.4677845520e+4 8.2000000000e+1 2.2280609756e+3
3.5818960985e+1 3.5268327883e+4 1.3500000000e+2 3.7646518519e+3
3.5200335717e+1 3.2087670678e+4 8.8000000000e+1 1.4212000000e+4
3.6771817464e+1 3.5904749011e+4 1.9700000000e+2 6.2760203046e+3
3.8325787811e+1 3.2051368955e+4 2.0300000000e+2 6.6643842365e+3
3.9781544788e+1 3.5646541022e+4 9.7000000000e+1 2.4869072165e+3
4.0778020813e+1 3.5391237455e+4 2.0400000000e+2 6.7325833333e+3
4.4786345059e+1 3.1792756805e+4 1.7400000000e+2 5.1469942529e+3
4.8520374948e+1 3.8798123081e+4 2.0700000000e+2 6.9416908213e+3
5.1347469374e+1 2.9706691634e+4 2.0700000000e+2 6.9344251208e+3
5.2578098992e+1 3.5340172059e+4 9.0000000000e+1 2.0469000000e+3
5.3506148737e+1 3.5476817674e+4 2.0300000000e+2 6.6626009852e+3
5.4291961457e+1 4.1959167863e+4 2.0400000000e+2 6.7343137255e+3
5.6354244337e+1 3.5473711613e+4 2.0300000000e+2 6.6695270936e+3
5.7431826443e+1 3.8979930910e+4 2.0600000000e+2 6.8494417476e+3
5.9271377558e+1 3.5359486039e+4 1.6900000000e+2 4.8526272189e+3
6.1146346508e+1 3.5089938234e+4 1.9700000000e+2 6.2686294416e+3
6.3496387389e+1 3.5555041599e+4 2.0400000000e+2 6.7354117647e+3
6.6388758069e+1 3.5656859454e+4 1.5800000000e+2 4.4972151899e+3
6.8004222729e+1 3.5585590029e+4 1.5600000000e+2 4.4082435897e+3
6.8982356590e+1 3.4587360603e+4 2.0300000000e+2 6.6626009852e+3
7.2314048127e+1 3.3965720066e+4 2.0300000000e+2 6.6462955665e+3
7.4468325792e+1 3.4258481927e+4 2.0600000000e+2 6.8731699029e+3
8.0446277164e+1 3.8189116578e+4 2.0400000000e+2 6.7345245098e+3
8.3284471273e+1 3.0136985908e+4 1.9900000000e+2 6.3914874372e+3
8.4747299664e+1 3.5087361754e+4 1.9800000000e+2 6.3553181818e+3
8.6322478940e+1 3.2363116007e+4 2.0200000000e+2 6.5875099010e+3
8.9323306923e+1 3.4579286027e+4 1.4700000000e+2 3.8594149660e+3
9.2088277383e+1 3.9845532422e+4 1.8900000000e+2 6.3735449735e+3
9.3467103343e+1 3.5308296978e+4 2.0700000000e+2 6.9150821256e+3
9.5329445519e+1 3.4044596266e+4 2.0000000000e+2 6.4680300000e+3
2.3216852760e+1 3.7908818253e+4 0.0000000000e+0 0.0000000000e+0
2.8777875459e+1 3.4971922233e+4 0.0000000000e+0 0.0000000000e+0
3.2919062576e+1 3.5522024719e+4 0.0000000000e+0 0.0000000000e+0
6.0724176073e+1 3.4520016702e+4 0.0000000000e+0 0.0000000000e+0
