-2.7246823108e+1 1.6132945890e+15 9.8000000000e+1 1.8565000000e+3
-2.3721446948e+1 1.5707880981e+15 9.8000000000e+1 1.8565000000e+3
-2.0217055170e+1 2.0698818679e+15 4.2000000000e+1 1.1454523810e+3
-2.0196070788e+1 1.9116545539e+15 9.8000000000e+1 1.8565000000e+3
-1.9344104883e+1 2.3455431855e+15 1.0500000000e+2 2.1298666667e+3
-1.7648566825e+1 2.6217567200e+15 1.0500000000e+2 2.1298666667e+3
-1.7579018588e+1 1.5348349396e+15 2.1000000000e+1 8.2952380952e+1
-1.7288003883e+0 3.3174431002e+15 3.1000000000e+1 5.6309677419e+2
-8.0650191003e-1 3.4193335149e+15 9.8000000000e+1 1.8565000000e+3
-7.7488834128e-1 3.2060596258e+15 6.9000000000e+1 8.4423188406e+2
3.1641815328e-2 2.9639374324e+15 6.9000000000e+1 1.1741159420e+3
9.8556430446e-1 2.8483531265e+15 1.0500000000e+2 2.1298666667e+3
1.8057612848e+0 4.0039188892e+15 6.8000000000e+1 1.0584705882e+3
1.8661452759e+0 3.3897670102e+15 9.9000000000e+1 1.7814141414e+3
8.8956887815e+0 3.7023007074e+15 1.0200000000e+2 1.9704019608e+3
2.7227722772e+0 3.7340264144e+15 0.0000000000e+0 0.0000000000e+0
