-2.2588290325e+1 2.1570228803e+15 1.4400000000e+2 3.4320000000e+3
-1.7317638658e+1 1.8410987371e+15 1.4100000000e+2 3.2916595745e+3
-1.3997037499e+1 2.5682856618e+15 1.3600000000e+2 3.0769411765e+3
-6.9129570437e+0 3.4413283577e+15 1.4500000000e+2 3.5040000000e+3
-4.6466437982e+0 3.0974538770e+15 1.4500000000e+2 3.5040000000e+3
2.7188742496e+0 3.7308437617e+15 1.4400000000e+2 3.4320000000e+3
4.5778436111e+0 3.4302680117e+15 1.3600000000e+2 3.0769411765e+3
9.9584860061e+0 3.3669138409e+15 1.4500000000e+2 3.5040000000e+3
1.5057690808e+1 4.2752186570e+15 1.4400000000e+2 3.4320000000e+3
1.7205566780e+1 5.1871241663e+15 1.1800000000e+2 2.4800762712e+3
1.9010151978e+1 5.0104489796e+15 1.3900000000e+2 3.2405467626e+3
2.1982536836e+1 4.8385319958e+15 1.4400000000e+2 3.4320000000e+3
2.4500662665e+1 5.0311864092e+15 1.4400000000e+2 3.4320000000e+3
2.6829929056e+1 5.1804002363e+15 1.4500000000e+2 3.5040000000e+3
2.9411008030e+1 4.8657198494e+15 1.4400000000e+2 3.4320000000e+3
3.4984702658e+1 5.0044008064e+15 1.2100000000e+2 2.5131239669e+3
3.6587666641e+1 5.2594553440e+15 1.4400000000e+2 3.4320000000e+3
3.8665120449e+1 6.0150893914e+15 1.4500000000e+2 3.5040000000e+3
4.1149918141e+1 5.0945692409e+15 1.3600000000e+2 3.0769411765e+3
4.4142044126e+1 5.3940644693e+15 1.4400000000e+2 3.4320000000e+3
5.0878030716e+1 5.5508841527e+15 1.4500000000e+2 3.5040000000e+3
5.3899781710e+1 5.9640181938e+15 1.4500000000e+2 3.5040000000e+3
5.6795626413e+1 5.9617907304e+15 1.4500000000e+2 3.5040000000e+3
5.8621267639e+1 7.2333410520e+15 1.4400000000e+2 3.4320000000e+3
6.1013487175e+1 6.9519567549e+15 1.4400000000e+2 3.4320000000e+3
6.2650268964e+1 5.1734635631e+15 1.4400000000e+2 3.4320000000e+3
6.5609066812e+1 5.5403461002e+15 1.4500000000e+2 3.5040000000e+3
6.8316052078e+1 6.2123227426e+15 1.4400000000e+2 3.4320000000e+3
7.3226397443e+1 6.4576839115e+15 1.4400000000e+2 3.4320000000e+3
7.6374054728e+1 5.8117395508e+15 1.4400000000e+2 3.4320000000e+3
8.0214196617e+1 5.4578223242e+15 1.4500000000e+2 3.5040000000e+3
8.4746823108e+1 4.2508815201e+15 1.4500000000e+2 3.5040000000e+3
8.5943373108e+1 3.4805452798e+15 1.4300000000e+2 3.3751048951e+3
9.1168043970e+1 3.9776157841e+15 1.4500000000e+2 3.5040000000e+3
9.3308450924e+1 3.5104249086e+15 1.4500000000e+2 3.5040000000e+3
9.5702563788e+1 3.3872072654e+15 1.3300000000e+2 2.9758496241e+3
9.7778124269e+1 3.3180835189e+15 1.4400000000e+2 3.4320000000e+3
