4.0073152985e+0 1.2286980440e+14 1.0500000000e+2 2.1298666667e+3
8.9088107287e+0 1.1813886095e+14 9.2000000000e+1 1.6072826087e+3
9.9249109950e+0 1.0838530819e+14 1.0500000000e+2 2.1298666667e+3
1.1643531873e+1 9.7721977283e+13 6.0000000000e+1 1.0267666667e+3
1.2811905763e+1 9.6346326574e+13 9.2000000000e+1 1.6072826087e+3
1.3828006029e+1 8.8391967000e+13 1.0500000000e+2 2.1298666667e+3
1.5813128557e+1 8.2113150629e+13 9.8000000000e+1 1.8565000000e+3
1.6791000754e+1 7.1623939213e+13 1.0500000000e+2 2.1298666667e+3
1.8771926405e+1 6.9380431023e+13 1.1300000000e+2 2.4981946903e+3
2.1701346119e+1 7.0183364217e+13 1.0500000000e+2 2.1298666667e+3
2.4655947091e+1 6.2751587013e+13 1.0500000000e+2 2.1298666667e+3
2.8610953003e+1 5.5763411134e+13 1.0300000000e+2 2.0118640777e+3
3.0544164653e+1 5.5285191753e+13 9.8000000000e+1 1.8565000000e+3
3.3502962501e+1 5.7510145985e+13 9.8000000000e+1 1.8645000000e+3
3.6461760349e+1 5.1060090092e+13 9.8000000000e+1 1.8565000000e+3
4.0398753231e+1 5.3382810096e+13 9.1000000000e+1 1.5981538462e+3
4.4330903563e+1 4.8422490656e+13 9.8000000000e+1 1.8645000000e+3
4.9241248928e+1 4.4144542625e+13 9.8000000000e+1 1.8645000000e+3
5.2184938021e+1 4.5267343683e+13 1.0000000000e+2 1.9385600000e+3
5.6108339776e+1 4.4136378549e+13 1.0900000000e+2 2.2608256881e+3
6.0035614979e+1 3.7198103612e+13 1.0500000000e+2 2.1298666667e+3
6.4005860035e+1 4.2392717104e+13 1.0500000000e+2 2.1298666667e+3
8.4620916816e+1 3.6642253100e+13 1.1300000000e+2 2.4981946903e+3
8.8557586861e+1 2.9650706176e+13 1.0500000000e+2 2.1298666667e+3
9.2490060030e+1 3.1605916123e+13 9.8000000000e+1 1.8565000000e+3
9.6422533198e+1 3.2470534757e+13 1.0500000000e+2 2.1298666667e+3
