28.528974739970295, 15.16519174041298
33.28380386329869, 15.176991150442479
36.255572065378914, 15.185840707964603
36.84992570579496, 15.12094395280236
39.22734026745917, 15.150442477876107
42.79346210995544, 15.138643067846608
43.98216939078753, 15.150442477876107
46.359583952451715, 15.123893805309736
48.736998514115925, 15.144542772861358
52.3031203566122, 15.12684365781711
55.8692421991085, 15.141592920353983
57.652303120356635, 15.100294985250738
77.86032689450226, 15.100294985250738
81.42644873699854, 15.097345132743364
84.3982169390788, 15.100294985250738
89.7473997028232, 15.135693215339234
90.93610698365529, 15.097345132743364
95.69093610698368, 15.079646017699115
97.47399702823182, 15.002949852507376
101.63447251114417, 15.03834808259587
109.95542347696883, 15.026548672566372
118.87072808320951, 15.050147492625369
122.43684992570584, 15.067846607669617
127.78603268945025, 15.061946902654869
131.94650817236257, 15.073746312684367
152.74888558692422, 15.109144542772862
157.50371471025264, 15.056047197640119
194.35364041604763, 15
199.70282317979203, 15.056047197640119
202.08023774145622, 15.002949852507376
206.83506686478458, 15.020648967551622
209.8068350668648, 15.017699115044248
239.5245170876672, 15.00589970501475
243.09063893016346, 14.982300884955754
338.78157503714715, 14.92330383480826
346.5081723625558, 14.949852507374633
347.6968796433879, 15.020648967551622
355.42347696879654, 15.008849557522124
361.367013372957, 14.911504424778762
365.52748885586925, 14.876106194690266
370.2823179791976, 14.938053097345133
373.8484398216939, 14.979351032448378
378.0089153046064, 14.932153392330385
382.76374442793474, 14.817109144542773
387.5185735512631, 14.887905604719764
395.83952451708774, 14.949852507374633

